FIPSCode,State,County,County_Status,Data_Source
13149,GA,Heard County,No records,CDC ArboNET Tick Module historic data
13151,GA,Henry County,No records,CDC ArboNET Tick Module historic data
13153,GA,Houston County,Established,CDC ArboNET Tick Module historic data
13155,GA,Irwin County,Established,CDC ArboNET Tick Module historic data
13157,GA,Jackson County,No records,CDC ArboNET Tick Module historic data
13159,GA,Jasper County,Established,CDC ArboNET Tick Module historic data
13161,GA,Jeff Davis County,Reported,CDC ArboNET Tick Module historic data
13163,GA,Jefferson County,Established,CDC ArboNET Tick Module historic data
13165,GA,Jenkins County,Established,CDC ArboNET Tick Module historic data
13167,GA,Johnson County,Established,CDC ArboNET Tick Module historic data
13169,GA,Jones County,Reported,CDC ArboNET Tick Module historic data
13171,GA,Lamar County,No records,CDC ArboNET Tick Module historic data
13173,GA,Lanier County,No records,CDC ArboNET Tick Module historic data
13175,GA,Laurens County,Established,CDC ArboNET Tick Module historic data
13177,GA,Lee County,No records,CDC ArboNET Tick Module historic data
13179,GA,Liberty County,Established,CDC ArboNET Tick Module historic data
13181,GA,Lincoln County,No records,CDC ArboNET Tick Module historic data
13183,GA,Long County,Reported,CDC ArboNET Tick Module historic data
13185,GA,Lowndes County,Established,CDC ArboNET Tick Module historic data
13187,GA,Lumpkin County,No records,CDC ArboNET Tick Module historic data
13189,GA,McDuffie County,Established,CDC ArboNET Tick Module historic data
13191,GA,McIntosh County,Established,CDC ArboNET Tick Module historic data
13193,GA,Macon County,No records,CDC ArboNET Tick Module historic data
13195,GA,Madison County,No records,CDC ArboNET Tick Module historic data
13197,GA,Marion County,No records,CDC ArboNET Tick Module historic data
13199,GA,Meriwether County,No records,CDC ArboNET Tick Module historic data
13201,GA,Miller County,No records,CDC ArboNET Tick Module historic data
13205,GA,Mitchell County,No records,CDC ArboNET Tick Module historic data
13207,GA,Monroe County,Established,CDC ArboNET Tick Module historic data
13209,GA,Montgomery County,Established,CDC ArboNET Tick Module historic data
13211,GA,Morgan County,Reported,CDC ArboNET Tick Module historic data
13213,GA,Murray County,No records,CDC ArboNET Tick Module historic data
13215,GA,Muscogee County,Reported,CDC ArboNET Tick Module historic data
13217,GA,Newton County,No records,CDC ArboNET Tick Module historic data
13219,GA,Oconee County,No records,CDC ArboNET Tick Module historic data
13221,GA,Oglethorpe County,No records,CDC ArboNET Tick Module historic data
13223,GA,Paulding County,No records,CDC ArboNET Tick Module historic data
13225,GA,Peach County,No records,CDC ArboNET Tick Module historic data
13227,GA,Pickens County,No records,CDC ArboNET Tick Module historic data
13229,GA,Pierce County,Reported,CDC ArboNET Tick Module historic data
13231,GA,Pike County,No records,CDC ArboNET Tick Module historic data
13233,GA,Polk County,No records,CDC ArboNET Tick Module historic data
13235,GA,Pulaski County,Reported,CDC ArboNET Tick Module historic data
13237,GA,Putnam County,Established,CDC ArboNET Tick Module historic data
13239,GA,Quitman County,No records,CDC ArboNET Tick Module historic data
13241,GA,Rabun County,No records,CDC ArboNET Tick Module historic data
13243,GA,Randolph County,No records,CDC ArboNET Tick Module historic data
13245,GA,Richmond County,No records,CDC ArboNET Tick Module historic data
13247,GA,Rockdale County,No records,CDC ArboNET Tick Module historic data
13249,GA,Schley County,No records,CDC ArboNET Tick Module historic data
13251,GA,Screven County,No records,CDC ArboNET Tick Module historic data
13253,GA,Seminole County,No records,CDC ArboNET Tick Module historic data
13255,GA,Spalding County,No records,CDC ArboNET Tick Module historic data
13257,GA,Stephens County,No records,CDC ArboNET Tick Module historic data
13259,GA,Stewart County,No records,CDC ArboNET Tick Module historic data
13261,GA,Sumter County,No records,CDC ArboNET Tick Module historic data
13263,GA,Talbot County,Established,CDC ArboNET Tick Module historic data
13265,GA,Taliaferro County,Reported,CDC ArboNET Tick Module historic data
13267,GA,Tattnall County,Reported,CDC ArboNET Tick Module historic data
13269,GA,Taylor County,No records,CDC ArboNET Tick Module historic data
13271,GA,Telfair County,Established,CDC ArboNET Tick Module historic data
13273,GA,Terrell County,Reported,CDC ArboNET Tick Module historic data
13275,GA,Thomas County,Established,CDC ArboNET Tick Module historic data
13277,GA,Tift County,Reported,CDC ArboNET Tick Module historic data
13279,GA,Toombs County,Established,CDC ArboNET Tick Module historic data
13281,GA,Towns County,No records,CDC ArboNET Tick Module historic data
13283,GA,Treutlen County,Established,CDC ArboNET Tick Module historic data
13285,GA,Troup County,No records,CDC ArboNET Tick Module historic data
13287,GA,Turner County,No records,CDC ArboNET Tick Module historic data
13289,GA,Twiggs County,Reported,CDC ArboNET Tick Module historic data
13291,GA,Union County,No records,CDC ArboNET Tick Module historic data
13293,GA,Upson County,No records,CDC ArboNET Tick Module historic data
13295,GA,Walker County,No records,CDC ArboNET Tick Module historic data
13297,GA,Walton County,No records,CDC ArboNET Tick Module historic data
13299,GA,Ware County,Established,CDC ArboNET Tick Module historic data
13301,GA,Warren County,No records,CDC ArboNET Tick Module historic data
13303,GA,Washington County,Established,CDC ArboNET Tick Module historic data
13305,GA,Wayne County,Reported,CDC ArboNET Tick Module historic data
13307,GA,Webster County,No records,CDC ArboNET Tick Module historic data
13309,GA,Wheeler County,No records,CDC ArboNET Tick Module historic data
13311,GA,White County,No records,CDC ArboNET Tick Module historic data
13313,GA,Whitfield County,No records,CDC ArboNET Tick Module historic data
13315,GA,Wilcox County,No records,CDC ArboNET Tick Module historic data
13317,GA,Wilkes County,Reported,CDC ArboNET Tick Module historic data
13319,GA,Wilkinson County,Reported,CDC ArboNET Tick Module historic data
13321,GA,Worth County,No records,CDC ArboNET Tick Module historic data
16001,ID,Ada County,No records,CDC ArboNET Tick Module historic data
16003,ID,Adams County,No records,CDC ArboNET Tick Module historic data
16005,ID,Bannock County,No records,CDC ArboNET Tick Module historic data
16007,ID,Bear Lake County,No records,CDC ArboNET Tick Module historic data
16009,ID,Benewah County,No records,CDC ArboNET Tick Module historic data
16011,ID,Bingham County,No records,CDC ArboNET Tick Module historic data
16013,ID,Blaine County,No records,CDC ArboNET Tick Module historic data
16015,ID,Boise County,No records,CDC ArboNET Tick Module historic data
16017,ID,Bonner County,No records,CDC ArboNET Tick Module historic data
16019,ID,Bonneville County,No records,CDC ArboNET Tick Module historic data
16021,ID,Boundary County,No records,CDC ArboNET Tick Module historic data
16023,ID,Butte County,No records,CDC ArboNET Tick Module historic data
16025,ID,Camas County,No records,CDC ArboNET Tick Module historic data
16027,ID,Canyon County,No records,CDC ArboNET Tick Module historic data
16029,ID,Caribou County,No records,CDC ArboNET Tick Module historic data
16031,ID,Cassia County,No records,CDC ArboNET Tick Module historic data
16033,ID,Clark County,No records,CDC ArboNET Tick Module historic data
16035,ID,Clearwater County,No records,CDC ArboNET Tick Module historic data
16037,ID,Custer County,No records,CDC ArboNET Tick Module historic data
16039,ID,Elmore County,No records,CDC ArboNET Tick Module historic data
16041,ID,Franklin County,No records,CDC ArboNET Tick Module historic data
16043,ID,Fremont County,No records,CDC ArboNET Tick Module historic data
16045,ID,Gem County,No records,CDC ArboNET Tick Module historic data
16047,ID,Gooding County,No records,CDC ArboNET Tick Module historic data
16049,ID,Idaho County,No records,CDC ArboNET Tick Module historic data
16051,ID,Jefferson County,No records,CDC ArboNET Tick Module historic data
16053,ID,Jerome County,No records,CDC ArboNET Tick Module historic data
16055,ID,Kootenai County,No records,CDC ArboNET Tick Module historic data
16057,ID,Latah County,No records,CDC ArboNET Tick Module historic data
16059,ID,Lemhi County,No records,CDC ArboNET Tick Module historic data
16061,ID,Lewis County,No records,CDC ArboNET Tick Module historic data
16063,ID,Lincoln County,No records,CDC ArboNET Tick Module historic data
16065,ID,Madison County,No records,CDC ArboNET Tick Module historic data
16067,ID,Minidoka County,No records,CDC ArboNET Tick Module historic data
16069,ID,Nez Perce County,No records,CDC ArboNET Tick Module historic data
16071,ID,Oneida County,No records,CDC ArboNET Tick Module historic data
16073,ID,Owyhee County,No records,CDC ArboNET Tick Module historic data
16075,ID,Payette County,No records,CDC ArboNET Tick Module historic data
16077,ID,Power County,No records,CDC ArboNET Tick Module historic data
16079,ID,Shoshone County,No records,CDC ArboNET Tick Module historic data
16081,ID,Teton County,No records,CDC ArboNET Tick Module historic data
16083,ID,Twin Falls County,No records,CDC ArboNET Tick Module historic data
16085,ID,Valley County,No records,CDC ArboNET Tick Module historic data
16087,ID,Washington County,No records,CDC ArboNET Tick Module historic data
17001,IL,Adams County,No records,CDC ArboNET Tick Module historic data
17003,IL,Alexander County,No records,CDC ArboNET Tick Module historic data
17005,IL,Bond County,No records,CDC ArboNET Tick Module historic data
17007,IL,Boone County,Reported,CDC ArboNET Tick Module historic data
17009,IL,Brown County,Reported,CDC ArboNET Tick Module historic data
17011,IL,Bureau County,Established,CDC ArboNET Tick Module historic data
17013,IL,Calhoun County,No records,CDC ArboNET Tick Module historic data
17015,IL,Carroll County,Established,CDC ArboNET Tick Module historic data
17017,IL,Cass County,Reported,CDC ArboNET Tick Module historic data
17019,IL,Champaign County,Established,CDC ArboNET Tick Module historic data
17021,IL,Christian County,No records,CDC ArboNET Tick Module historic data
17023,IL,Clark County,Established,CDC ArboNET Tick Module historic data
17025,IL,Clay County,No records,CDC ArboNET Tick Module historic data
17027,IL,Clinton County,No records,CDC ArboNET Tick Module historic data
17029,IL,Coles County,Established,CDC ArboNET Tick Module historic data
17031,IL,Cook County,Established,CDC ArboNET Tick Module historic data
17033,IL,Crawford County,Reported,CDC ArboNET Tick Module historic data
17035,IL,Cumberland County,Reported,CDC ArboNET Tick Module historic data
17037,IL,DeKalb County,No records,CDC ArboNET Tick Module historic data
17039,IL,De Witt County,Established,CDC ArboNET Tick Module historic data
17041,IL,Douglas County,No records,CDC ArboNET Tick Module historic data
17043,IL,DuPage County,Established,CDC ArboNET Tick Module historic data
17045,IL,Edgar County,Reported,CDC ArboNET Tick Module historic data
17047,IL,Edwards County,No records,CDC ArboNET Tick Module historic data
17049,IL,Effingham County,No records,CDC ArboNET Tick Module historic data
17051,IL,Fayette County,Reported,CDC ArboNET Tick Module historic data
17053,IL,Ford County,No records,CDC ArboNET Tick Module historic data
17055,IL,Franklin County,Reported,CDC ArboNET Tick Module historic data
17057,IL,Fulton County,Established,CDC ArboNET Tick Module historic data
17059,IL,Gallatin County,Reported,CDC ArboNET Tick Module historic data
17061,IL,Greene County,No records,CDC ArboNET Tick Module historic data
17063,IL,Grundy County,Established,CDC ArboNET Tick Module historic data
17065,IL,Hamilton County,No records,CDC ArboNET Tick Module historic data
17067,IL,Hancock County,Established,CDC ArboNET Tick Module historic data
17069,IL,Hardin County,No records,CDC ArboNET Tick Module historic data
17071,IL,Henderson County,No records,CDC ArboNET Tick Module historic data
17073,IL,Henry County,Established,CDC ArboNET Tick Module historic data
17075,IL,Iroquois County,Reported,CDC ArboNET Tick Module historic data
17077,IL,Jackson County,Reported,CDC ArboNET Tick Module historic data
17079,IL,Jasper County,No records,CDC ArboNET Tick Module historic data
17081,IL,Jefferson County,No records,CDC ArboNET Tick Module historic data
17083,IL,Jersey County,No records,CDC ArboNET Tick Module historic data
17085,IL,Jo Daviess County,Established,CDC ArboNET Tick Module historic data
17087,IL,Johnson County,No records,CDC ArboNET Tick Module historic data
17089,IL,Kane County,No records,CDC ArboNET Tick Module historic data
17091,IL,Kankakee County,Established,CDC ArboNET Tick Module historic data
17093,IL,Kendall County,No records,CDC ArboNET Tick Module historic data
17095,IL,Knox County,Reported,CDC ArboNET Tick Module historic data
17097,IL,Lake County,Established,CDC ArboNET Tick Module historic data
17099,IL,La Salle County,Established,CDC ArboNET Tick Module historic data
17101,IL,Lawrence County,Reported,CDC ArboNET Tick Module historic data
17103,IL,Lee County,Established,CDC ArboNET Tick Module historic data
17105,IL,Livingston County,No records,CDC ArboNET Tick Module historic data
17107,IL,Logan County,No records,CDC ArboNET Tick Module historic data
17109,IL,McDonough County,Established,CDC ArboNET Tick Module historic data
17111,IL,McHenry County,Reported,CDC ArboNET Tick Module historic data
17113,IL,McLean County,Established,CDC ArboNET Tick Module historic data
