Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,65.2,110,1.2,64
AL-003,Baldwin County,68.1,111,1.3,66.8
AL-005,Barbour County,65.9,108,1.1,64.8
AL-007,Bibb County,63.9,106,1.1,62.8
AL-009,Blount County,62.5,114,1.9,60.6
AL-011,Bullock County,65.3,107,1.2,64.1
AL-013,Butler County,65.9,111,1.3,64.6
AL-015,Calhoun County,62.9,114,2,60.9
AL-017,Chambers County,63,112,1.4,61.6
AL-019,Cherokee County,62,110,1.4,60.6
AL-021,Chilton County,63.5,96,0.8,62.7
AL-023,Choctaw County,66.1,115,1.6,64.5
AL-025,Clarke County,66.2,112,1.4,64.8
AL-027,Clay County,62.1,111,1.4,60.7
AL-029,Cleburne County,62,116,2.1,59.9
AL-031,Coffee County,66.5,107,1.1,65.4
AL-033,Colbert County,61.5,110,1.6,59.9
AL-035,Conecuh County,66.8,113,1.4,65.4
AL-037,Coosa County,63.2,102,0.9,62.3
AL-039,Covington County,66.8,110,1.3,65.5
AL-041,Crenshaw County,65.4,101,1,64.4
AL-043,Cullman County,61.9,112,1.6,60.3
AL-045,Dale County,66.8,108,1.1,65.7
AL-047,Dallas County,65.8,113,1.4,64.4
AL-049,DeKalb County,60.3,100,1.1,59.2
AL-051,Elmore County,65,112,1.2,63.8
AL-053,Escambia County,67.3,110,1.3,66
AL-055,Etowah County,62.5,111,1.6,60.9
AL-057,Fayette County,63.4,111,1.4,62
AL-059,Franklin County,61.4,110,1.5,59.9
AL-061,Geneva County,67.5,112,1.5,66
AL-063,Greene County,64.8,103,1,63.8
AL-065,Hale County,64.8,108,1.1,63.7
AL-067,Henry County,66.9,109,1.2,65.7
AL-069,Houston County,67.9,113,1.4,66.5
AL-071,Jackson County,60.5,103,1.1,59.4
AL-073,Jefferson County,63.6,113,1.8,61.8
AL-075,Lamar County,63.4,108,1.3,62.1
AL-077,Lauderdale County,61.1,110,1.6,59.5
AL-079,Lawrence County,61.2,104,1.1,60.1
AL-081,Lee County,64.5,113,1.5,63
AL-083,Limestone County,61.4,110,1.5,59.9
AL-085,Lowndes County,66,112,1.4,64.6
AL-087,Macon County,65.4,112,1.3,64.1
AL-089,Madison County,61.3,108,1.4,59.9
AL-091,Marengo County,65.4,106,1.2,64.2
AL-093,Marion County,61.9,106,1.2,60.7
AL-095,Marshall County,61.6,108,1.3,60.3
AL-097,Mobile County,68.2,117,1.8,66.4
AL-099,Monroe County,66.9,117,1.7,65.2
AL-101,Montgomery County,65.9,112,1.4,64.5
AL-103,Morgan County,61.7,110,1.5,60.2
AL-105,Perry County,64.8,108,1.2,63.6
AL-107,Pickens County,64.4,111,1.4,63
AL-109,Pike County,65.4,99,0.7,64.7
AL-111,Randolph County,62.2,112,1.7,60.5
AL-113,Russell County,65.7,113,1.5,64.2
AL-115,St. Clair County,63,112,1.9,61.1
AL-117,Shelby County,63.4,110,1.3,62.1
AL-119,Sumter County,65.3,110,1.3,64
AL-121,Talladega County,63.3,111,1.5,61.8
AL-123,Tallapoosa County,63.2,105,1.1,62.1
AL-125,Tuscaloosa County,64.4,112,1.4,63
AL-127,Walker County,63,111,1.4,61.6
AL-129,Washington County,66.6,111,1.2,65.4
AL-131,Wilcox County,66.2,113,1.5,64.7
AL-133,Winston County,61.2,100,1,60.2
AZ-001,Apache County,52.2,123,2.5,49.7
AZ-003,Cochise County,63,123,2.6,60.4
AZ-005,Coconino County,54.8,124,3,51.8
AZ-007,Gila County,61.9,124,3.3,58.6
AZ-009,Graham County,63.1,124,2.8,60.3
AZ-011,Greenlee County,58.7,124,2.9,55.8
AZ-012,La Paz County,73.1,121,2.8,70.3
AZ-013,Maricopa County,72.2,122,3.1,69.1
AZ-015,Mohave County,64.4,124,3,61.4
AZ-017,Navajo County,53.9,124,2.8,51.1
AZ-019,Pima County,69.4,122,2.9,66.5
AZ-021,Pinal County,70.4,122,2.8,67.6
AZ-023,Santa Cruz County,62.3,123,2.4,59.9
AZ-025,Yavapai County,61.3,124,3,58.3
AZ-027,Yuma County,74,121,3.1,70.9
AR-001,Arkansas County,62.9,93,0.8,62.1
AR-003,Ashley County,64.6,108,1.4,63.2
AR-005,Baxter County,57.8,84,0.6,57.2
AR-007,Benton County,58.1,92,0.8,57.3
AR-009,Boone County,57.3,78,0.5,56.8
AR-011,Bradley County,64.1,108,1.4,62.7
AR-013,Calhoun County,63.4,89,0.7,62.7
AR-015,Carroll County,57.5,87,0.6,56.9
AR-017,Chicot County,63.9,76,0.4,63.5
AR-019,Clark County,62.9,91,0.8,62.1
AR-021,Clay County,59.2,75,0.5,58.7
AR-023,Cleburne County,59.7,94,0.8,58.9
AR-025,Cleveland County,62.9,85,0.6,62.3
AR-027,Columbia County,64,90,0.6,63.4
AR-029,Conway County,60.8,83,0.6,60.2
AR-031,Craighead County,60.4,97,0.9,59.5
AR-033,Crawford County,60,86,0.7,59.3
AR-035,Crittenden County,62,88,0.7,61.3
AR-037,Cross County,61.3,82,0.5,60.8
AR-039,Dallas County,62.7,79,0.5,62.2
AR-041,Desha County,63.2,86,0.4,62.8
AR-043,Drew County,63.7,98,0.9,62.8
AR-045,Faulkner County,61.1,82,0.6,60.5
AR-047,Franklin County,59.9,87,0.6,59.3
AR-049,Fulton County,57.8,97,1.2,56.6
AR-051,Garland County,61.8,97,1,60.8
AR-053,Grant County,62.5,79,0.4,62.1
AR-055,Greene County,59.6,84,0.7,58.9
AR-057,Hempstead County,62.9,81,0.4,62.5
AR-059,Hot Spring County,62.4,85,0.7,61.7
AR-061,Howard County,61.9,89,0.7,61.2
AR-063,Independence County,59.7,93,0.9,58.8
AR-065,Izard County,58,83,0.6,57.4
AR-067,Jackson County,60.4,91,0.8,59.6
AR-069,Jefferson County,62.6,77,0.5,62.1
AR-071,Johnson County,59.3,87,0.7,58.6
AR-073,Lafayette County,64.3,97,0.8,63.5
AR-075,Lawrence County,59.5,91,0.8,58.7
AR-077,Lee County,62.4,92,0.8,61.6
AR-079,Lincoln County,63.1,90,0.7,62.4
AR-081,Little River County,63.7,103,1.1,62.6
AR-083,Logan County,60.8,85,0.7,60.1
AR-085,Lonoke County,62.2,87,0.6,61.6
AR-087,Madison County,57.1,87,0.6,56.5
AR-089,Marion County,57.6,79,0.5,57.1
AR-091,Miller County,64.4,100,0.8,63.6
AR-093,Mississippi County,60.9,86,0.8,60.1
AR-095,Monroe County,62.5,93,0.8,61.7
AR-097,Montgomery County,61.2,101,1.1,60.1
AR-099,Nevada County,63.1,81,0.4,62.7
AR-101,Newton County,57.1,87,0.7,56.4
AR-103,Ouachita County,63.2,73,0.2,63
AR-105,Perry County,61.6,92,0.8,60.8
AR-107,Phillips County,62.7,92,0.8,61.9
AR-109,Pike County,61.6,83,0.5,61.1
AR-111,Poinsett County,60.9,88,0.8,60.1
AR-113,Polk County,60.4,103,1.1,59.3
AR-115,Pope County,59.7,84,0.7,59
AR-117,Prairie County,62.2,86,0.7,61.5
AR-119,Pulaski County,61.9,78,0.5,61.4
AR-121,Randolph County,58.7,84,0.7,58
AR-123,St. Francis County,61.9,89,0.7,61.2
AR-125,Saline County,61.7,80,0.5,61.2
AR-127,Scott County,60.6,92,0.9,59.7
AR-129,Searcy County,57.8,86,0.8,57
AR-131,Sebastian County,61.2,90,0.8,60.4
AR-133,Sevier County,62.8,103,1.1,61.7
AR-135,Sharp County,58.5,95,1.1,57.4
AR-137,Stone County,58.2,82,0.5,57.7
AR-139,Union County,64.5,107,1.2,63.3
AR-141,Van Buren County,58.9,86,0.7,58.2
AR-143,Washington County,57.9,84,0.6,57.3
AR-145,White County,61.3,97,1,60.3
AR-147,Woodruff County,61.4,85,0.6,60.8
AR-149,Yell County,61.4,93,0.8,60.6
CA-001,Alameda County,59.8,117,1.9,57.9
CA-003,Alpine County,45.7,121,2.4,43.3
CA-005,Amador County,59.7,123,2.5,57.2
CA-007,Butte County,61,121,2.2,58.8
CA-009,Calaveras County,60,123,2.4,57.6
CA-011,Colusa County,62.5,122,2.1,60.4
CA-013,Contra Costa County,61,119,2.2,58.8
CA-015,Del Norte County,52.9,117,2.1,50.8
CA-017,El Dorado County,55.4,122,2.1,53.3
CA-019,Fresno County,57.4,123,3,54.4
CA-021,Glenn County,61,119,1.7,59.3
CA-023,Humboldt County,54.8,116,1.8,53
CA-025,Imperial County,75.3,121,3.1,72.2
CA-027,Inyo County,62.7,124,3.2,59.5
CA-029,Kern County,63.6,122,3.1,60.5
CA-031,Kings County,65.2,121,2.7,62.5
CA-033,Lake County,58.5,123,2.2,56.3
CA-035,Lassen County,48,113,1.9,46.1
CA-037,Los Angeles County,63.5,121,3.6,59.9
CA-039,Madera County,57.7,121,2.6,55.1
CA-041,Marin County,56.7,116,1.8,54.9
CA-043,Mariposa County,56.9,121,2.4,54.5
CA-045,Mendocino County,56.2,115,1.4,54.8
CA-047,Merced County,63.4,121,2.3,61.1
CA-049,Modoc County,48,116,2.5,45.5
CA-051,Mono County,46.1,121,2.9,43.2
CA-053,Monterey County,59.9,121,2.7,57.2
CA-055,Napa County,60.4,121,2.3,58.1
CA-057,Nevada County,53.8,122,2.1,51.7
CA-059,Orange County,65.8,121,3.5,62.3
CA-061,Placer County,55,122,2,53
CA-063,Plumas County,48.6,117,1.8,46.8
CA-065,Riverside County,70.2,123,3.4,66.8
CA-067,Sacramento County,62.9,119,1.8,61.1
CA-069,San Benito County,60.3,121,2.9,57.4
CA-071,San Bernardino County,68.4,123,3.4,65
CA-073,San Diego County,64.8,122,3.5,61.3
CA-075,San Francisco County,57.6,112,1.9,55.7
CA-077,San Joaquin County,63.3,122,2.6,60.7
CA-079,San Luis Obispo County,61.1,122,3.1,58
CA-081,San Mateo County,57.6,118,2.2,55.4
CA-083,Santa Barbara County,60.2,121,3.6,56.6
CA-085,Santa Clara County,59.5,121,2.6,56.9
CA-087,Santa Cruz County,58.4,120,2.7,55.7
CA-089,Shasta County,56.6,122,2.3,54.3
CA-091,Sierra County,48.7,122,2.3,46.4
CA-093,Siskiyou County,50.3,121,2.5,47.8
CA-095,Solano County,61.6,116,1.9,59.7
CA-097,Sonoma County,58.1,120,2,56.1
CA-099,Stanislaus County,62.9,121,2.5,60.4
CA-101,Sutter County,63.6,119,1.8,61.8
CA-103,Tehama County,60,121,2.1,57.9
CA-105,Trinity County,53.8,121,2.3,51.5
CA-107,Tulare County,55.9,122,2.7,53.2
CA-109,Tuolumne County,51.9,122,2.3,49.6
CA-111,Ventura County,59.5,121,3.5,56
CA-113,Yolo County,62.4,113,1.5,60.9
CA-115,Yuba County,62,122,2.2,59.8
CO-001,Adams County,50.6,114,2.1,48.5
CO-003,Alamosa County,45.3,124,3.5,41.8
CO-005,Arapahoe County,50.2,117,1.9,48.3
CO-007,Archuleta County,45.7,123,3.1,42.6
CO-009,Baca County,54,89,0.9,53.1
CO-011,Bent County,54.9,115,2.2,52.7
CO-013,Boulder County,46,118,2.2,43.8
CO-014,Broomfield County,51.6,112,2,49.6
CO-015,Chaffee County,39.8,121,2.4,37.4
CO-017,Cheyenne County,51.8,95,1.3,50.5
CO-019,Clear Creek County,38.8,119,2.4,36.4
CO-021,Conejos County,42.6,124,3.2,39.4
CO-023,Costilla County,44.3,124,3.4,40.9
CO-025,Crowley County,53.6,119,2.8,50.8
CO-027,Custer County,43.2,121,2.6,40.6
CO-029,Delta County,48.7,123,3.7,45
CO-031,Denver County,51.8,116,2.2,49.6
CO-033,Dolores County,45.3,124,3.5,41.8
CO-035,Douglas County,48.1,112,1.7,46.4
CO-037,Eagle County,41,119,2.5,38.5
CO-039,Elbert County,48.5,110,1.8,46.7
CO-041,El Paso County,49.2,118,2.1,47.1
CO-043,Fremont County,46.8,115,1.9,44.9
CO-045,Garfield County,45.3,122,3.2,42.1
CO-047,Gilpin County,40.7,118,2.1,38.6
CO-049,Grand County,38.9,119,2.6,36.3
CO-051,Gunnison County,40,123,2.9,37.1
CO-053,Hinsdale County,37.9,124,3.6,34.3
CO-055,Huerfano County,48.9,122,2.9,46
CO-057,Jackson County,38.2,118,2.6,35.6
CO-059,Jefferson County,47.3,112,1.7,45.6
CO-061,Kiowa County,53.2,104,1.6,51.6
CO-063,Kit Carson County,51.6,104,1.7,49.9
CO-065,Lake County,35.9,116,2.1,33.8
CO-067,La Plata County,47,124,3.6,43.4
CO-069,Larimer County,43.3,115,2.4,40.9
CO-071,Las Animas County,52.6,120,2.3,50.3
CO-073,Lincoln County,50.8,112,1.9,48.9
CO-075,Logan County,49.7,85,0.8,48.9
CO-077,Mesa County,49.3,123,3.7,45.6
CO-079,Mineral County,38.4,124,3.1,35.3
CO-081,Moffat County,46.2,122,3.8,42.4
CO-083,Montezuma County,50.8,124,3.4,47.4
CO-085,Montrose County,49.7,123,4.1,45.6
CO-087,Morgan County,50.4,112,2.5,47.9
CO-089,Otero County,54.8,119,2.4,52.4
CO-091,Ouray County,43.7,123,4,39.7
CO-093,Park County,39.9,120,2.2,37.7
CO-095,Phillips County,49.6,82,0.6,49
CO-097,Pitkin County,39.3,121,2.5,36.8
CO-099,Prowers County,54.4,101,1.4,53
CO-101,Pueblo County,53.8,120,2.5,51.3
CO-103,Rio Blanco County,46.5,122,3.7,42.8
CO-105,Rio Grande County,42.1,124,3.7,38.4
CO-107,Routt County,41.6,120,3,38.6
CO-109,Saguache County,41.1,121,2.6,38.5
CO-111,San Juan County,37.1,124,3.8,33.3
CO-113,San Miguel County,47,124,3.9,43.1
CO-115,Sedgwick County,49.1,68,0.1,49
CO-117,Summit County,37.2,119,2.5,34.7
CO-119,Teller County,41.7,119,2,39.7
CO-121,Washington County,50.8,108,2,48.8
CO-123,Weld County,49.4,108,2,47.4
CO-125,Yuma County,51.3,97,1.6,49.7
CT-001,Fairfield County,52,117,2.8,49.2
CT-003,Hartford County,50.8,113,2.4,48.4
CT-005,Litchfield County,48.3,112,2.3,46
CT-007,Middlesex County,51.8,117,2.9,48.9
CT-009,New Haven County,52,121,3.1,48.9
CT-011,New London County,51.7,117,3,48.7
CT-013,Tolland County,50.2,118,2.8,47.4
CT-015,Windham County,50.4,118,2.8,47.6
DE-001,Kent County,56.8,116,2.8,54
DE-003,New Castle County,55.7,114,2.4,53.3
DE-005,Sussex County,58,122,3.3,54.7
FL-001,Alachua County,70.7,120,1.9,68.8
FL-003,Baker County,69,117,1.6,67.4
FL-005,Bay County,69.3,116,1.9,67.4
FL-007,Bradford County,70,119,1.7,68.3
FL-009,Brevard County,73.8,119,2.2,71.6
FL-011,Broward County,76.7,122,2.6,74.1
FL-013,Calhoun County,68.8,116,1.9,66.9
FL-015,Charlotte County,75.1,121,2.3,72.8
FL-017,Citrus County,71.6,118,1.8,69.8
FL-019,Clay County,70.8,119,2.4,68.4
FL-021,Collier County,75.6,112,1.7,73.9
FL-023,Columbia County,68.6,104,1.1,67.5
FL-027,DeSoto County,74.1,120,2.1,72
FL-029,Dixie County,70.3,119,2.2,68.1
FL-031,Duval County,70.6,120,2.6,68
FL-033,Escambia County,68.1,106,1.1,67
FL-035,Flagler County,71.8,119,2.4,69.4
FL-037,Franklin County,69.5,116,1.8,67.7
FL-039,Gadsden County,68.5,116,1.7,66.8
FL-041,Gilchrist County,70.2,119,2.1,68.1
FL-043,Glades County,75,120,2.4,72.6
FL-045,Gulf County,69.3,117,2.1,67.2
FL-047,Hamilton County,68.2,108,1.1,67.1
FL-049,Hardee County,73.9,121,2.3,71.6
FL-051,Hendry County,75.3,118,2.2,73.1
FL-053,Hernando County,72.5,122,2.5,70
FL-055,Highlands County,74.2,120,2.2,72
FL-057,Hillsborough County,74,122,2.8,71.2
FL-059,Holmes County,68,113,1.5,66.5
FL-061,Indian River County,74,120,2.3,71.7
FL-063,Jackson County,68.6,115,1.6,67
FL-065,Jefferson County,68.9,118,1.9,67
FL-067,Lafayette County,69.5,118,1.9,67.6
FL-069,Lake County,72.8,119,2.4,70.4
FL-071,Lee County,75.6,120,2.2,73.4
FL-073,Leon County,68.8,117,1.8,67
FL-075,Levy County,71.6,122,2.8,68.8
FL-077,Liberty County,68.9,116,2,66.9
FL-079,Madison County,68.7,117,1.8,66.9
FL-081,Manatee County,74,120,2.3,71.7
FL-083,Marion County,71.5,119,2,69.5
FL-085,Martin County,75.8,122,3,72.8
FL-086,Miami-Dade County,77.2,121,2.9,74.3
FL-087,Monroe County,77.5,121,2.6,74.9
FL-089,Nassau County,69.7,119,2.4,67.3
FL-091,Okaloosa County,68,110,1.4,66.6
FL-093,Okeechobee County,74.6,122,2.6,72
FL-095,Orange County,73.6,120,2.3,71.3
FL-097,Osceola County,74.1,121,2.4,71.7
FL-099,Palm Beach County,76.3,122,2.9,73.4
FL-101,Pasco County,73.2,122,2.8,70.4
FL-103,Pinellas County,74.5,122,2.5,72
FL-105,Polk County,73.9,121,2.4,71.5
FL-107,Putnam County,71.4,120,2.2,69.2
FL-109,St. Johns County,71.5,121,2.7,68.8
FL-111,St. Lucie County,74.9,122,2.5,72.4
FL-113,Santa Rosa County,67.6,94,0.7,66.9
FL-115,Sarasota County,74.4,120,2.1,72.3
FL-117,Seminole County,73.2,118,2.1,71.1
FL-119,Sumter County,72.3,121,2.2,70.1
FL-121,Suwannee County,68.9,111,1.4,67.5
FL-123,Taylor County,69.8,121,2.2,67.6
FL-125,Union County,69.2,111,1.3,67.9
FL-127,Volusia County,72.5,119,2.1,70.4
FL-129,Wakulla County,69.4,117,1.9,67.5
FL-131,Walton County,68.3,120,1.9,66.4
FL-133,Washington County,68.4,113,1.5,66.9
GA-001,Appling County,67.8,119,1.9,65.9
GA-003,Atkinson County,67.9,118,1.9,66
GA-005,Bacon County,68.1,121,2.1,66
GA-007,Baker County,67.4,110,1.3,66.1
GA-009,Baldwin County,65.3,118,2,63.3
GA-011,Banks County,61.7,109,1.3,60.4
GA-013,Barrow County,62,110,1.5,60.5
GA-015,Bartow County,61.2,100,1,60.2
GA-017,Ben Hill County,67.2,118,2.1,65.1
GA-019,Berrien County,67.3,112,1.5,65.8
GA-021,Bibb County,65.5,119,2,63.5
GA-023,Bleckley County,66.2,116,1.8,64.4
GA-025,Brantley County,68.6,119,2.5,66.1
GA-027,Brooks County,67.3,105,1.1,66.2
GA-029,Bryan County,67.7,115,1.7,66
GA-031,Bulloch County,66.6,114,1.5,65.1
GA-033,Burke County,65.6,118,2.1,63.5
GA-035,Butts County,64.3,121,2.4,61.9
GA-037,Calhoun County,67.1,113,1.5,65.6
GA-039,Camden County,69.2,119,2.2,67
GA-043,Candler County,66.4,111,1.4,65
GA-045,Carroll County,62.6,120,2.8,59.8
GA-047,Catoosa County,60.9,109,1.6,59.3
GA-049,Charlton County,69,119,2.3,66.7
GA-051,Chatham County,68.1,117,2,66.1
GA-053,Chattahoochee County,65.8,116,1.8,64
GA-055,Chattooga County,61.1,105,1.2,59.9
GA-057,Cherokee County,60.5,101,1,59.5
GA-059,Clarke County,62.5,109,1.5,61
GA-061,Clay County,66.7,111,1.4,65.3
GA-063,Clayton County,63.3,118,2.1,61.2
GA-065,Clinch County,68.2,117,1.7,66.5
GA-067,Cobb County,62,112,1.9,60.1
GA-069,Coffee County,67.6,119,2,65.6
GA-071,Colquitt County,66.7,106,1.1,65.6
GA-073,Columbia County,65,120,2.2,62.8
GA-075,Cook County,67,107,1.2,65.8
GA-077,Coweta County,63.9,123,2.9,61
GA-079,Crawford County,65,116,1.8,63.2
GA-081,Crisp County,67,121,2.5,64.5
GA-083,Dade County,60,109,1.5,58.5
GA-085,Dawson County,59.2,99,0.9,58.3
GA-087,Decatur County,67.9,109,1.3,66.6
GA-089,DeKalb County,62.6,116,2,60.6
GA-091,Dodge County,66.7,117,1.8,64.9
GA-093,Dooly County,66.5,120,2.3,64.2
GA-095,Dougherty County,67.4,114,1.6,65.8
GA-097,Douglas County,62.8,120,2.7,60.1
GA-099,Early County,67.5,111,1.5,66
GA-101,Echols County,67.9,110,1.2,66.7
GA-103,Effingham County,66.8,114,1.7,65.1
GA-105,Elbert County,63,118,2.1,60.9
GA-107,Emanuel County,65.9,114,1.4,64.5
GA-109,Evans County,67,111,1.3,65.7
GA-111,Fannin County,57,102,1,56
GA-113,Fayette County,63.7,119,2.5,61.2
GA-115,Floyd County,61.6,109,1.1,60.5
GA-117,Forsyth County,60.5,106,1.2,59.3
GA-119,Franklin County,61.8,109,1.4,60.4
GA-121,Fulton County,62.6,119,2.3,60.3
GA-123,Gilmer County,57.6,84,0.7,56.9
GA-125,Glascock County,64.5,114,1.6,62.9
GA-127,Glynn County,68.9,118,2,66.9
GA-129,Gordon County,60.9,96,0.9,60
GA-131,Grady County,67.5,107,1.1,66.4
GA-133,Greene County,63.6,115,1.7,61.9
GA-135,Gwinnett County,61.7,109,1.6,60.1
GA-137,Habersham County,59.6,104,1.2,58.4
GA-139,Hall County,60.9,108,1.3,59.6
GA-141,Hancock County,64.4,114,1.6,62.8
GA-143,Haralson County,61.6,119,2.3,59.3
GA-145,Harris County,64.2,113,1.8,62.4
GA-147,Hart County,62.2,115,1.8,60.4
GA-149,Heard County,63.2,118,2.3,60.9
GA-151,Henry County,63.6,118,2.1,61.5
GA-153,Houston County,66,117,1.9,64.1
GA-155,Irwin County,67.1,116,1.9,65.2
GA-157,Jackson County,62,109,1.5,60.5
GA-159,Jasper County,64.6,122,2.8,61.8
GA-161,Jeff Davis County,67.4,119,2,65.4
GA-163,Jefferson County,64.8,111,1.6,63.2
GA-165,Jenkins County,65.9,117,2,63.9
GA-167,Johnson County,65.5,111,1.4,64.1
GA-169,Jones County,65.1,120,2.3,62.8
GA-171,Lamar County,64.2,118,2.2,62
GA-173,Lanier County,67.5,110,1.4,66.1
GA-175,Laurens County,66.3,116,1.7,64.6
